features,importance,model,used_in_automl
customer_order_inquiry_cs_last_12_24_resolution_type_cd_adn_order_no_line_item_no_countdist,0.0,RandomForestRegressor(),
order_items_item_last_6_12_product_type_cd_b_unit_cost_amt_mean,0.0006949246132737404,RandomForestRegressor(),
efforts_xsell_eff_last_0_6_solicitation_type_cd_d_xsell_effort_id_countdist,0.0003973905897526182,RandomForestRegressor(),
orders_ords_last_12_24_comm_channel_type_cd_i_orig_order_value_amt_mean,0.0005000584024774002,RandomForestRegressor(),
orders_ords_last_12_24_business_src_cd_a_order_no_countdist,6.780072697101996e-05,RandomForestRegressor(),1.0
efforts_welcome_eff_last_full_first_chr_final_key_cd_j_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_xsell_eff_last_0_6_xsell_category_cd_ukn_order_no_countdist,0.0,RandomForestRegressor(),
efforts_customer_eff_last_24_24_effort_type_cd_id_effort_id_countdist,0.0005873726934048666,RandomForestRegressor(),
orders_ords_last_12_24_orig_order_value_amt_sd,0.00028280952687836155,RandomForestRegressor(),
efforts_xsell_eff_last_6_12_lob_cd_9_xsell_effort_id_countdist,0.0,RandomForestRegressor(),
orders_ords_last_24_24_lob_cd_9_orig_order_value_amt_sum,0.00013138606885551837,RandomForestRegressor(),
order_items_item_last_0_6_product_type_cd_a_unit_cost_amt_sd,3.1755038120651036e-06,RandomForestRegressor(),
trans_trans_last_24_24_trans_amt_payment_sum,0.00024411122321935205,RandomForestRegressor(),
efforts_xsell_eff_last_0_6_lob_cd_4_order_no_countdist,0.0,RandomForestRegressor(),
trans_trans_last_6_12_lob_cd_i_trans_amt_payment_max,0.001268709544250991,RandomForestRegressor(),
trans_trans_last_0_6_trans_type_cd_cancels_trans_amt_sum,3.572736324369696e-05,RandomForestRegressor(),
order_items_item_last_24_24_product_type_cd_b_line_item_qty_mean,0.00037527582381286504,RandomForestRegressor(),
customer_order_inquiry_cs_inquiry_type_cd_complaint_days_since_inquiry_max,0.0,RandomForestRegressor(),
efforts_customer_eff_last_0_6_effort_type_cd_bd_effort_id_countdist,0.0,RandomForestRegressor(),
order_items_item_last_6_12_unit_cost_amt_min,0.0002835357029623611,RandomForestRegressor(),
efforts_welcome_eff_last_full_fifth_chr_final_key_cd_6_effort_id_countdist,9.56736249543333e-05,RandomForestRegressor(),
efforts_welcome_eff_last_full_third_chr_final_key_cd_5_effort_id_countdist,7.5791078024220826e-06,RandomForestRegressor(),
trans_trans_last_24_24_lob_cd_1_trans_amt_payment_mean,5.275306670878315e-05,RandomForestRegressor(),
efforts_welcome_eff_last_full_first_chr_final_key_cd_z_effort_id_countdist,0.0,RandomForestRegressor(),
trans_trans_trans_type_cd_440_days_since_trans_min,0.0001782756600137675,RandomForestRegressor(),
customer_order_inquiry_cs_last_6_12_resolution_type_cd_tsn_order_no_countdist,1.4019211343675228e-10,RandomForestRegressor(),
orders_ords_days_since_ord_max,0.0018930829999395265,RandomForestRegressor(),
orders_ords_last_12_24_comm_channel_type_cd_m_order_no_countdist,4.37052706521492e-05,RandomForestRegressor(),
order_items_item_last_24_24_product_type_cd_a_line_item_qty_min,2.5884215780996076e-05,RandomForestRegressor(),
customer_order_inquiry_cs_days_since_inquiry_max,0.0008908282658873485,RandomForestRegressor(),
nonorders_nonords_days_since_nonords_entry_max,0.004339029273727293,RandomForestRegressor(),
orders_ords_last_0_6_comm_channel_type_cd_i_orig_order_value_amt_min,0.00021482124303956124,RandomForestRegressor(),
efforts_customer_eff_last_6_12_effort_type_cd_x3_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_welcome_eff_last_24_24_effort_id_countdist,0.00012829642925535548,RandomForestRegressor(),
efforts_xsell_eff_full_solicitation_type_cd_r_days_since_xsell_effort_max,0.0007846120272578616,RandomForestRegressor(),
efforts_xsell_eff_full_xsell_category_reason_cd_0_days_since_xsell_effort_min,0.0006873326852264817,RandomForestRegressor(),
orders_ords_last_6_12_orig_order_value_amt_sum,0.0003168792184889411,RandomForestRegressor(),
efforts_customer_eff_last_6_12_effort_type_cd_ia_effort_id_countdist,0.0014136789168898085,RandomForestRegressor(),1.0
efforts_xsell_eff_last_12_24_affinity_cd_jewelry_order_no_countdist,1.9201663287230704e-05,RandomForestRegressor(),
order_items_item_last_24_24_unit_cost_amt_sum,0.00020494022717668976,RandomForestRegressor(),
composite_orders_ords_last_24_24_order_pay_catg_cd_k_per,0.0,RandomForestRegressor(),
efforts_customer_eff_last_0_6_effort_type_cd_t_effort_id_countdist,0.00040172668983995673,RandomForestRegressor(),
efforts_xsell_eff_last_24_24_affinity_cd_hliving_order_no_countdist,0.0,RandomForestRegressor(),
trans_trans_last_12_24_order_no_countdist,0.0002896175454297729,RandomForestRegressor(),
trans_trans_last_0_6_lob_cd_i_order_no_countdist,0.0008782425259738428,RandomForestRegressor(),
efforts_welcome_eff_lob_cd_2_days_since_welcome_effort_min,0.00021363217801658826,RandomForestRegressor(),
order_items_item_last_0_6_product_type_cd_b_line_item_qty_min,2.831375964729891e-05,RandomForestRegressor(),
online_inbound_email_in_last_0_3_email_open_sum,0.0014090217910678298,RandomForestRegressor(),
orders_ords_last_12_24_comm_channel_type_cd_i_orig_order_value_amt_sum,0.000249370262249906,RandomForestRegressor(),1.0
orders_ords_last_12_24_comm_channel_type_cd_m_orig_order_value_amt_mean,0.00036207194599394995,RandomForestRegressor(),
orders_ords_last_0_6_comm_channel_type_cd_i_orig_order_value_amt_sd,8.397983679016612e-05,RandomForestRegressor(),
efforts_xsell_eff_last_12_24_lob_cd_i_xsell_effort_id_countdist,0.0028999650691838453,RandomForestRegressor(),1.0
trans_trans_last_12_24_trans_type_cd_refunds_trans_amt_sd,1.8017876139621902e-05,RandomForestRegressor(),
efforts_xsell_eff_last_12_24_business_category_cd_c_xsell_effort_id_countdist,8.935604780123354e-05,RandomForestRegressor(),
efforts_customer_eff_days_since_effort_cust_min,0.0026005445991767458,RandomForestRegressor(),
order_items_item_last_24_24_product_type_cd_b_order_no_countdist,0.00018809907442805893,RandomForestRegressor(),
orders_ords_last_24_24_effort_type_cd_cross_sell_orig_order_value_amt_mean,0.0024163594949879077,RandomForestRegressor(),1.0
trans_trans_last_12_24_trans_type_cd_cancels_trans_amt_max,0.00021287395496388358,RandomForestRegressor(),
composite_order_items_item_last_6_12_product_type_cd_b_per,0.0033890435512787783,RandomForestRegressor(),
orders_ords_last_6_12_order_pay_catg_cd_k_orig_order_value_amt_mean,0.0,RandomForestRegressor(),
orders_ords_last_12_24_lob_cd_2_orig_order_value_amt_min,0.0007369922803209982,RandomForestRegressor(),
online_sweepentry_sse_days_since_sweepstake_entry_min,0.0024694150748882358,RandomForestRegressor(),
orders_ords_last_0_6_order_pay_catg_cd_k_orig_order_value_amt_max,0.0,RandomForestRegressor(),
customer_order_inquiry_cs_last_0_6_order_no_line_item_no_countdist,0.0002212097037990055,RandomForestRegressor(),
efforts_xsell_eff_full_lob_cd_3_days_since_xsell_effort_min,0.0,RandomForestRegressor(),
online_outbound_email_out_days_since_outbound_mail_max,0.0020590655494025726,RandomForestRegressor(),
composite_nonorders_nonords_prev_total,0.0038286636157749097,RandomForestRegressor(),
orders_ords_last_12_24_order_pay_catg_cd_g_orig_order_value_amt_sum,0.0,RandomForestRegressor(),
efforts_xsell_eff_last_0_6_xsell_category_reason_cd_1_order_no_countdist,2.5652742221651698e-05,RandomForestRegressor(),
orders_ords_last_12_24_comm_channel_type_cd_t_orig_order_value_amt_max,1.254315876131086e-09,RandomForestRegressor(),
efforts_xsell_eff_last_0_6_lob_cd_i_order_no_countdist,0.00017603769947794872,RandomForestRegressor(),
efforts_welcome_eff_last_full_fourth_chr_final_key_cd_t_effort_id_countdist,0.0,RandomForestRegressor(),
order_items_item_last_0_6_product_type_cd_a_unit_cost_amt_sum,3.187979961051336e-05,RandomForestRegressor(),
order_items_item_last_0_6_unit_cost_amt_max,0.00023237572064619815,RandomForestRegressor(),
nonorders_nonords_lob_cd_1_days_since_nonords_entry_max,0.0012425438498037075,RandomForestRegressor(),
online_sweepentry_sse_last_0_3_device_type_tablet_sweepstake_entry_id_countdist,0.0026664747556480483,RandomForestRegressor(),
nonorders_nonords_last_0_6_lob_cd_4_count,0.0,RandomForestRegressor(),
efforts_customer_eff_last_6_12_effort_type_cd_b_effort_id_countdist,8.105647642224098e-05,RandomForestRegressor(),
efforts_xsell_eff_last_0_6_xsell_category_reason_cd_2_order_no_countdist,0.0,RandomForestRegressor(),
orders_ords_last_6_12_lob_cd_9_orig_order_value_amt_min,0.00013282845911227476,RandomForestRegressor(),
efforts_xsell_eff_last_24_24_order_no_countdist,0.00044194971308761323,RandomForestRegressor(),
customer_order_inquiry_cs_last_12_24_comm_channel_type_cd_b_order_no_countdist,0.0,RandomForestRegressor(),
trans_trans_last_24_24_trans_type_cd_cancels_trans_amt_mean,0.0007579954856033481,RandomForestRegressor(),
efforts_xsell_eff_full_affinity_cd_ukn_days_since_xsell_effort_max,0.002637938155525844,RandomForestRegressor(),
orders_ords_last_12_24_effort_type_cd_cross_sell_orig_order_value_amt_min,0.0008756334583529788,RandomForestRegressor(),
efforts_customer_eff_last_24_24_lob_cd_2_effort_id_countdist,0.00045325486856295755,RandomForestRegressor(),
trans_trans_last_0_6_trans_amt_payment_sd,0.0006376208509909655,RandomForestRegressor(),
efforts_welcome_eff_last_0_6_lob_cd_3_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_customer_eff_last_0_6_effort_type_cd_15_effort_id_countdist,0.0002279373396201909,RandomForestRegressor(),
efforts_customer_eff_last_6_12_effort_type_cd_10_effort_id_countdist,6.961974655175829e-05,RandomForestRegressor(),
order_items_item_last_6_12_product_type_cd_a_line_item_qty_sd,0.0,RandomForestRegressor(),
efforts_welcome_eff_last_full_second_chr_final_key_cd_e_effort_id_countdist,9.036212466374526e-05,RandomForestRegressor(),
efforts_xsell_eff_full_xsell_category_reason_cd_1_days_since_xsell_effort_max,0.0010585590659352283,RandomForestRegressor(),
orders_ords_last_0_6_lob_cd_2_orig_order_value_amt_min,0.0016259876364547819,RandomForestRegressor(),1.0
efforts_xsell_eff_full_xsell_category_cd_d_days_since_xsell_effort_min,0.001978746444302552,RandomForestRegressor(),
trans_trans_last_12_24_lob_cd_1_trans_amt_payment_min,0.0013821185553268577,RandomForestRegressor(),
efforts_welcome_eff_last_full_second_chr_final_key_cd_b_effort_id_countdist,4.9476101180814e-12,RandomForestRegressor(),
orders_ords_last_0_6_effort_type_cd_cross_sell_order_no_countdist,6.624272837231099e-05,RandomForestRegressor(),
orders_ords_last_24_24_business_src_cd_a_orig_order_value_amt_max,0.00019086606279882133,RandomForestRegressor(),
efforts_welcome_eff_effort_type_cd_d_days_since_welcome_effort_min,0.00019734727134055802,RandomForestRegressor(),
nonorders_nonords_last_24_24_business_src_cd_a_count,0.0,RandomForestRegressor(),
efforts_welcome_eff_last_full_fifth_chr_final_key_cd_3_effort_id_countdist,0.00013552025820727804,RandomForestRegressor(),
efforts_customer_eff_last_24_24_lob_cd_1_effort_id_countdist,0.0003457916812047672,RandomForestRegressor(),
orders_ords_last_0_6_comm_channel_type_cd_m_orig_order_value_amt_max,7.586803316214976e-05,RandomForestRegressor(),
orders_ords_last_0_6_lob_cd_9_orig_order_value_amt_min,6.25685467820992e-05,RandomForestRegressor(),
efforts_welcome_eff_last_full_third_chr_final_key_cd_c_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_xsell_eff_last_6_12_solicited_class_cd_h_xsell_effort_id_countdist,0.0009495182103168794,RandomForestRegressor(),
orders_ords_last_24_24_lob_cd_2_orig_order_value_amt_sum,2.9205434169473427e-05,RandomForestRegressor(),
efforts_customer_eff_last_6_12_effort_type_cd_i_effort_id_countdist,0.00036726282137700995,RandomForestRegressor(),
efforts_welcome_eff_last_24_24_lob_cd_2_effort_id_countdist,6.582693189348442e-05,RandomForestRegressor(),
efforts_xsell_eff_full_affinity_cd_audio_days_since_xsell_effort_max,0.00024977687433610607,RandomForestRegressor(),
efforts_customer_eff_last_0_6_effort_type_cd_xc_effort_id_countdist,0.0010654263929426612,RandomForestRegressor(),
customer_order_inquiry_cs_last_12_24_comm_channel_type_cd_b_order_no_line_item_no_countdist,0.0,RandomForestRegressor(),
order_items_item_last_6_12_with_offer_cd_true_line_item_qty_max,0.00028724174790602523,RandomForestRegressor(),
efforts_xsell_eff_last_0_6_affinity_cd_default_order_no_countdist,0.000112152582068834,RandomForestRegressor(),
online_inbound_email_in_last_3_6_email_spam_sum,0.0016101299155175518,RandomForestRegressor(),
order_items_item_last_6_12_lob_cd_1_order_no_line_item_no_countdist,0.0011437368722409795,RandomForestRegressor(),
orders_ords_last_24_24_lob_cd_1_orig_order_value_amt_sd,4.8316143212390585e-05,RandomForestRegressor(),
efforts_welcome_eff_last_full_third_chr_final_key_cd_g_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_xsell_eff_last_6_12_solicited_class_cd_n_xsell_effort_id_countdist,0.00011792258511495229,RandomForestRegressor(),
efforts_welcome_eff_effort_type_cd_9_days_since_welcome_effort_max,0.0,RandomForestRegressor(),
orders_ords_last_24_24_comm_channel_type_cd_m_order_no_countdist,3.059978266094626e-05,RandomForestRegressor(),
order_items_item_last_6_12_product_type_cd_a_unit_cost_amt_max,0.0001690666461504975,RandomForestRegressor(),
trans_trans_trans_type_cd_refunds_days_since_trans_max,0.0004328979973376862,RandomForestRegressor(),
efforts_welcome_eff_last_0_6_effort_type_cd_23_effort_id_countdist,0.0,RandomForestRegressor(),
orders_ords_last_12_24_order_pay_catg_cd_d_order_no_countdist,6.568250560110214e-05,RandomForestRegressor(),
efforts_customer_eff_last_24_24_effort_type_cd_x9_effort_id_countdist,2.795779424283321e-05,RandomForestRegressor(),
efforts_xsell_eff_last_0_6_affinity_cd_ukn_order_no_countdist,0.00019898384847401082,RandomForestRegressor(),
order_items_item_last_12_24_with_offer_cd_true_unit_cost_amt_max,0.0017577451783980169,RandomForestRegressor(),1.0
orders_ords_last_24_24_order_pay_catg_cd_g_orig_order_value_amt_sd,0.0,RandomForestRegressor(),
trans_trans_last_6_12_trans_amt_payment_max,0.0005420925771670442,RandomForestRegressor(),
orders_ords_last_12_24_lob_cd_9_order_no_countdist,5.413141416474849e-05,RandomForestRegressor(),
order_items_item_last_24_24_with_offer_cd_true_line_item_qty_mean,7.174560580281756e-05,RandomForestRegressor(),
trans_trans_last_24_24_lob_cd_1_trans_amt_payment_min,0.00033668288239010303,RandomForestRegressor(),
efforts_customer_eff_last_24_24_effort_type_cd_17_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_welcome_eff_last_0_6_effort_type_cd_d_effort_id_countdist,1.7292575716857715e-05,RandomForestRegressor(),
efforts_xsell_eff_last_24_24_affinity_cd_ukn_xsell_effort_id_countdist,2.8258977035209342e-05,RandomForestRegressor(),
efforts_welcome_eff_last_full_first_chr_final_key_cd_v_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_customer_eff_last_6_12_lob_cd_9_effort_id_countdist,0.0003403513040368921,RandomForestRegressor(),
order_items_item_last_12_24_product_type_cd_a_line_item_qty_mean,6.756344324856086e-05,RandomForestRegressor(),
efforts_customer_eff_last_0_6_effort_type_cd_id_effort_id_countdist,0.00011617309650115041,RandomForestRegressor(),
orders_ords_last_12_24_comm_channel_type_cd_t_order_no_countdist,0.0,RandomForestRegressor(),
online_inbound_email_in_last_3_6_count,0.0019310186821244776,RandomForestRegressor(),
order_items_item_last_0_6_with_offer_cd_true_line_item_qty_min,1.6622179200683275e-05,RandomForestRegressor(),
efforts_xsell_eff_last_6_12_affinity_cd_default_order_no_countdist,0.00011928909572168315,RandomForestRegressor(),
efforts_welcome_eff_last_24_24_lob_cd_4_effort_id_countdist,0.0,RandomForestRegressor(),
order_items_item_last_0_6_with_offer_cd_true_unit_cost_amt_mean,0.001245663945858596,RandomForestRegressor(),
efforts_xsell_eff_last_12_24_lob_cd_4_xsell_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_xsell_eff_last_0_6_xsell_category_cd_d_xsell_effort_id_countdist,3.5034058532773345e-05,RandomForestRegressor(),
orders_ords_last_0_6_lob_cd_1_orig_order_value_amt_max,6.4346455121162935e-06,RandomForestRegressor(),
trans_trans_last_0_6_trans_type_cd_returns_trans_amt_sd,6.070988152481181e-06,RandomForestRegressor(),
orders_ords_last_6_12_lob_cd_i_orig_order_value_amt_sum,0.0011599166424792154,RandomForestRegressor(),
efforts_customer_eff_last_6_12_effort_type_cd_27_effort_id_countdist,0.0014308138087117742,RandomForestRegressor(),
orders_ords_last_6_12_comm_channel_type_cd_m_orig_order_value_amt_sum,2.0641492827735965e-05,RandomForestRegressor(),
efforts_welcome_eff_last_full_first_chr_final_key_cd_f_effort_id_countdist,3.077235791060107e-07,RandomForestRegressor(),
online_regevent_reg_event_last_0_3_count,0.0002705898755378175,RandomForestRegressor(),
orders_ords_last_0_6_business_src_cd_a_orig_order_value_amt_sd,0.00018276478531542922,RandomForestRegressor(),
online_regevent_reg_event_last_6_12_count,0.0016528283178638286,RandomForestRegressor(),
order_items_item_last_0_6_with_offer_cd_true_order_no_line_item_no_countdist,0.0001217190878802629,RandomForestRegressor(),
efforts_welcome_eff_last_12_24_effort_type_cd_a_effort_id_countdist,0.0,RandomForestRegressor(),
order_items_item_last_24_24_product_type_cd_a_unit_cost_amt_sd,0.0003499762817693054,RandomForestRegressor(),
efforts_welcome_eff_last_full_second_chr_final_key_cd_3_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_xsell_eff_last_12_24_lob_cd_9_xsell_effort_id_countdist,0.0,RandomForestRegressor(),
efforts_xsell_eff_full_xsell_category_reason_cd_1_days_since_xsell_effort_min,0.002027013131263738,RandomForestRegressor(),
trans_trans_last_0_6_trans_type_cd_refunds_trans_amt_min,3.984422291989752e-05,RandomForestRegressor(),
